state,county,days_counted,case_count_28_days,death_count_28_days,confirmed_infection_perc,death_perc,avg_daily_case_increase_perc,case_count_28_days_perc,death_count_28_days_perc,presence_of_water_violation,state_house_blue_perc,a,b,c,d,e,f,g,h,x,y,z,political_affiation
Florida,Flagler,47,141,4,0.15096122247781793,2.0408163265306123,0.00321194090378336,0.14479953992770292,2.8368794326241136,f,42.5,-0.14847347551864376,0.6895144563660084,0.11731880625416076,-0.5330315918392062,0.438729525499112,-2.578934436297757,-0.28835062504563996,-1.0651307903700067,0.1532530991314675,0.9942173400114477,0.015034913473718835,red
Florida,Hernando,50,92,5,0.056616636047465536,5.1020408163265305,0.0011323327209493107,0.05315031139149826,5.434782608695652,f,42.5,0.4410300833096508,0.39462531079699475,-0.30345816921421037,-0.08179853054530598,1.6124209725638174,-1.7425597272722047,-0.7255801887188593,-0.2323498829398697,0.5423275994049654,0.9513799069628656,-0.3990919290185111,red
Florida,Highlands,48,87,7,0.0942917976274967,8.60215053763441,0.001964412450572848,0.08820845584507757,8.045977011494253,t,42.5,1.0032474053401832,0.5100199769200819,0.5845258451463586,0.3897411955599944,1.8115815269300979,-2.3532881937304104,0.25920761855337615,2.089447350734672,-0.19241667911873156,1.0105882775609414,-1.5867301878069762,red
Florida,Hillsborough,68,819,18,0.10814221766480643,2.698760029175784,0.0015903267303648007,0.06460136853937018,2.1978021978021984,t,42.5,-0.008510533241603198,1.6185889818491206,0.6727778952175072,0.31670646626492877,1.1274173386746136,1.2810199494274312,0.29516441084194506,2.5529983189772985,0.22423183615286055,1.0652632556161612,-1.2695052125776922,red
Florida,Indian River,50,92,8,0.0719973504975017,8.0,0.001439947009950034,0.06623756245770156,8.695652173913043,f,42.5,-0.11952940291536493,1.3386039296194165,-1.2285943520200708,0.2774477481162869,2.876883521608925,-1.646008661754266,0.3283181576962373,1.8897579559002033,-0.10616827237880978,1.6067140805730764,-2.7469803114711335,red
Florida,Jackson,50,14,0,0.15012578105980687,0.0,0.003002515621196137,0.028402174795098593,0.0,t,42.5,1.3942590723934027,-0.8523429294236742,0.39426385205660586,-0.766635641218158,-0.8541396323598223,-0.8149042657822728,0.4221554603349939,-1.8131881799357203,-0.39310187902231924,-1.1594805484905124,1.7611575669217516,red
Florida,Lake,53,227,11,0.07873257169813201,5.907172995780591,0.0014855202207194722,0.07541052225939228,4.845814977973569,f,42.5,0.039390887829842,0.23239095679133687,0.2387847529226838,0.09147344144141326,0.6848569859735628,-1.8528816382079358,0.03868632331448312,-0.504451872831239,-0.00821948846998952,0.7752377797986282,-0.011638796174464412,red
Florida,Lee,63,768,27,0.1929260450160772,5.090311986863712,0.0030623181748583674,0.12164794956678758,3.515625,t,42.5,-0.14519537583717315,1.5325615220289392,-0.11243202051970504,0.21704641519249898,2.9345299808419494,-1.530493432397812,0.2614352314211702,2.2807149074244393,-0.14914539873946925,2.2324529915655513,-2.0785234320542316,red
Florida,Leon,51,225,3,0.08921794000093536,2.419354838709677,0.00174937137256736,0.08094369556536474,1.3333333333333337,f,42.5,-0.19565142990880258,2.1774489739622016,-1.1620382143464458,-0.30561653485922335,-0.6271503794818066,0.7092633122173133,0.725359705158486,-1.6769835702979574,-1.3742558322549319,-0.09367869570060622,0.23961186914532573,red
Florida,Manatee,68,261,19,0.2268128213436367,9.703504043126683,0.003335482666818187,0.0797818684241094,7.2796934865900385,f,42.5,-0.1701478963749471,0.8780293207660081,-0.3390344637674432,0.23921369548106602,1.703379780136546,-1.649405541014203,0.5276027798121085,0.1339948064751813,0.044980186854966145,0.8115853847114021,-1.2597826923015203,red
Florida,Marion,48,184,5,0.0607465815011623,2.4752475247524752,0.0012655537812742144,0.05533351978323695,2.717391304347826,t,42.5,0.7760175191911948,-0.1993487493408787,0.4880606233224477,0.6171281007835845,0.5909267561716602,-2.3813956851623805,0.1541809936358667,-0.49905227848144335,0.7301440296641526,0.06247775501854791,0.14654549436604314,red
Florida,Martin,50,199,6,0.1647513475033052,2.469135802469136,0.003295026950066104,0.13491982779077258,3.015075376884422,t,42.5,-0.684155114481698,0.8892518799272106,-0.40970930917603415,0.2844584764016589,1.7085091511781154,-3.628660026612448,-0.18779749887865224,-2.271267442283306,-0.10471779645069032,0.5638517316770426,0.3698940879773615,red
